application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00487,CUST10487,2025-09-13,Sarah,Torres,38,Female,Single,0,Doctorate,Full-time,Finance Corp,6,97221.49,5724.16,16673.08,623,8,3,0,0,Education,97985.29,84,Own,FL,20.11,True,68,21.97,
APP00488,CUST10488,2025-03-27,Michael,Miller,47,Female,Single,0,Some College,Unemployed,,0,7688.97,366.63,1457.06,530,11,1,1,0,Vacation,27517.43,36,Rent,CA,125.61,False,-1,,Insufficient income
APP00489,CUST10489,2025-06-30,Patricia,Moore,25,Other,Single,0,High School,Full-time,Tech Corp,5,42410.34,2507.42,15249.28,623,7,4,2,0,Auto Loan,71996.99,60,Own,TX,45.94,False,35,,Low credit score
APP00490,CUST10490,2025-09-24,Linda,Garcia,26,Male,Married,1,Master's,Full-time,Healthcare Corp,0,43823.24,2152.59,4365.44,660,3,7,1,0,Business,40303.72,60,Rent,FL,21.71,True,70,12.12,
APP00491,CUST10491,2025-09-16,David,Wright,75,Other,Single,0,Some College,Full-time,Tech Corp,8,96363.94,4329.62,46887.81,773,1,1,0,0,Personal,15499.69,48,Rent,CA,20.24,True,100,5.41,
APP00492,CUST10492,2024-12-29,Gary,Lopez,44,Male,Single,1,Bachelor's,Full-time,Tech Corp,7,131450.03,6974.33,29939.53,687,2,4,0,0,Vacation,38995.69,24,Own,CA,22.43,True,79,10.36,
APP00493,CUST10493,2025-09-21,Thomas,Miller,52,Female,Single,1,High School,Retired,,16,51576.58,2149.32,24551.14,617,21,5,6,0,Debt Consolidation,13219.19,12,Rent,CA,41.5,False,36,,Insufficient income
APP00494,CUST10494,2025-09-07,Kimberly,Walker,61,Other,Single,3,Bachelor's,Full-time,Healthcare Corp,28,75339.67,4600.92,20487.3,657,8,4,1,0,Medical,5854.09,36,Own,PA,11.65,True,61,12.68,
APP00495,CUST10495,2025-08-21,Jennifer,Garcia,70,Other,Single,2,Some College,Full-time,Tech Corp,4,90172.28,4324.57,13641.6,702,12,4,0,0,Medical,24106.23,24,Rent,PA,18.41,True,89,6.36,
APP00496,CUST10496,2025-06-30,Thomas,Jones,20,Other,Married,0,Bachelor's,Self-employed,,2,157556.08,7990.28,56718.31,654,2,3,1,0,Medical,37053.11,12,Own,TX,35.52,True,71,13.78,
APP00497,CUST10497,2025-01-11,Jacob,King,37,Male,Single,2,Some College,Full-time,Retail Corp,1,120696.85,4170.1,57054.31,829,6,3,1,0,Education,132251.31,60,Own,TX,37.67,True,76,5.13,
APP00498,CUST10498,2025-04-21,Ronald,Nguyen,53,Female,Married,3,High School,Retired,,24,20916.39,1008.82,1402.71,637,24,6,4,0,Home Purchase,768694.81,240,Rent,MI,185.99,False,20,,Low credit score
APP00499,CUST10499,2025-04-02,Patricia,Jones,74,Female,Divorced,2,Bachelor's,Full-time,Tech Corp,4,85617.17,4318.89,20582.29,694,5,7,0,0,Home Purchase,798082.98,300,Rent,NY,45.3,False,45,,Too many recent inquiries
APP00500,CUST10500,2025-12-05,Linda,Gonzalez,71,Female,Single,1,Master's,Self-employed,,12,113616.9,6478.42,38712.93,669,11,6,1,0,Business,72451.31,60,Rent,TX,24.11,True,75,9.83,
